path,label,class,group,generator,split,sr,duration
Fake_Audios\fake_257.wav,1,fake,file:fake_257,unknown,val,32000,52.75946875
Fake_Audios\fake_258.wav,1,fake,file:fake_258,unknown,val,24000,9.342916666666667
Fake_Audios\fake_259.wav,1,fake,file:fake_259,unknown,train,32000,35.83946875
Fake_Audios\fake_260.wav,1,fake,file:fake_260,unknown,train,24000,7.382416666666667
Fake_Audios\fake_261.wav,1,fake,file:fake_261,unknown,train,32000,25.39946875
Fake_Audios\fake_262.wav,1,fake,file:fake_262,unknown,train,24000,7.7075
Fake_Audios\fake_263.wav,1,fake,file:fake_263,unknown,train,24000,18.432
Fake_Audios\fake_264.wav,1,fake,file:fake_264,unknown,train,44100,7.616145124716553
Fake_Audios\fake_265.wav,1,fake,file:fake_265,unknown,train,44100,7.337505668934241
Fake_Audios\fake_266.wav,1,fake,file:fake_266,unknown,train,44100,7.523265306122449
Fake_Audios\fake_267.wav,1,fake,file:fake_267,unknown,train,24000,23.016
Fake_Audios\fake_268.wav,1,fake,file:fake_268,unknown,train,24000,21.264
Fake_Audios\fake_269.wav,1,fake,file:fake_269,unknown,train,24000,19.968
Fake_Audios\fake_270.wav,1,fake,file:fake_270,unknown,val,24000,19.368
Fake_Audios\fake_271.wav,1,fake,file:fake_271,unknown,train,48000,17.4625
Fake_Audios\fake_272.wav,1,fake,file:fake_272,unknown,val,22050,20.32625850340136
Fake_Audios\fake_273.wav,1,fake,file:fake_273,unknown,train,48000,20.4
Fake_Audios\fake_274.wav,1,fake,file:fake_274,unknown,train,24000,18.024
Fake_Audios\fake_275.wav,1,fake,file:fake_275,unknown,train,24000,20.304
Fake_Audios\fake_276.wav,1,fake,file:fake_276,unknown,val,24000,8.660625
Fake_Audios\fake_277.wav,1,fake,file:fake_277,unknown,test,48000,15.575
Fake_Audios\fake_278.wav,1,fake,file:fake_278,unknown,train,24000,10.400875
Fake_Audios\fake_279.wav,1,fake,file:fake_279,unknown,test,48000,15.6
Fake_Audios\fake_280.wav,1,fake,file:fake_280,unknown,test,24000,10.400875
Fake_Audios\fake_281.wav,1,fake,file:fake_281,unknown,test,48000,16.632
Fake_Audios\fake_282.wav,1,fake,file:fake_282,unknown,train,24000,7.464041666666667
Fake_Audios\fake_283.wav,1,fake,file:fake_283,unknown,train,48000,19.464
Fake_Audios\fake_284.wav,1,fake,file:fake_284,unknown,train,24000,9.987083333333333
Fake_Audios\fake_285.wav,1,fake,file:fake_285,unknown,train,48000,20.424
Fake_Audios\fake_286.wav,1,fake,file:fake_286,unknown,train,24000,10.495375
Fake_Audios\fake_287.wav,1,fake,file:fake_287,unknown,train,48000,19.104
Fake_Audios\fake_288.wav,1,fake,file:fake_288,unknown,train,24000,10.369625
Fake_Audios\fake_289.wav,1,fake,file:fake_289,unknown,test,48000,18.48
Fake_Audios\fake_290.wav,1,fake,file:fake_290,unknown,train,24000,10.369625
Fake_Audios\fake_291.wav,1,fake,file:fake_291,unknown,test,48000,19.128
Fake_Audios\fake_292.wav,1,fake,file:fake_292,unknown,train,24000,8.755625
Fake_Audios\fake_293.wav,1,fake,file:fake_293,unknown,train,48000,19.344
Fake_Audios\fake_294.wav,1,fake,file:fake_294,unknown,train,24000,20.952
Fake_Audios\fake_295.wav,1,fake,file:fake_295,unknown,train,24000,8.755625
Fake_Audios\fake_296.wav,1,fake,file:fake_296,unknown,test,48000,15.875
Fake_Audios\fake_297.wav,1,fake,file:fake_297,unknown,train,24000,12.761541666666666
Fake_Audios\fake_298.wav,1,fake,file:fake_298,unknown,train,48000,14.95
Fake_Audios\fake_299.wav,1,fake,file:fake_299,unknown,train,24000,9.973291666666666
Fake_Audios\fake_300.wav,1,fake,file:fake_300,unknown,train,48000,16.775
Fake_Audios\fake_301.wav,1,fake,file:fake_301,unknown,test,24000,11.591833333333334
Fake_Audios\fake_302.wav,1,fake,file:fake_302,unknown,test,48000,16.525
Fake_Audios\fake_303.wav,1,fake,file:fake_303,unknown,val,24000,11.391666666666667
Fake_Audios\fake_304.wav,1,fake,file:fake_304,unknown,train,48000,15.725
Fake_Audios\fake_305.wav,1,fake,file:fake_305,unknown,train,24000,11.391666666666667
Fake_Audios\fake_306.wav,1,fake,file:fake_306,unknown,val,48000,20.016
Fake_Audios\fake_307.wav,1,fake,file:fake_307,unknown,train,24000,10.21925
Fake_Audios\fake_308.wav,1,fake,file:fake_308,unknown,val,48000,17.016
Fake_Audios\fake_309.wav,1,fake,file:fake_309,unknown,train,48000,14.889375
Fake_Audios\fake_310.wav,1,fake,file:fake_310,unknown,test,48000,15.84
Fake_Audios\fake_311.wav,1,fake,file:fake_311,unknown,test,48000,13.4023125
Fake_Audios\fake_312.wav,1,fake,file:fake_312,unknown,val,48000,16.45
Fake_Audios\fake_313.wav,1,fake,file:fake_313,unknown,train,24000,17.930958333333333
Fake_Audios\fake_314.wav,1,fake,file:fake_314,unknown,train,24000,20.952
Fake_Audios\fake_315.wav,1,fake,file:fake_315,unknown,train,24000,21.610958333333333
Fake_Audios\fake_316.wav,1,fake,file:fake_316,unknown,val,24000,17.610958333333333
Fake_Audios\fake_317.wav,1,fake,file:fake_317,unknown,train,24000,15.890958333333334
Fake_Audios\fake_318.wav,1,fake,file:fake_318,unknown,train,24000,15.890958333333334
Fake_Audios\fake_319.wav,1,fake,file:fake_319,unknown,train,24000,18.97095833333333
Fake_Audios\fake_320.wav,1,fake,file:fake_320,unknown,val,24000,15.370958333333334
Fake_Audios\fake_321.wav,1,fake,file:fake_321,unknown,train,24000,12.930958333333333
Fake_Audios\fake_322.wav,1,fake,file:fake_322,unknown,train,24000,11.330958333333331
Fake_Audios\fake_323.wav,1,fake,file:fake_323,unknown,train,24000,10.650958333333334
Fake_Audios\fake_324.wav,1,fake,file:fake_324,unknown,val,24000,12.210958333333334
Fake_Audios\fake_325.wav,1,fake,file:fake_325,unknown,train,24000,17.904
Fake_Audios\fake_326.wav,1,fake,file:fake_326,unknown,train,24000,20.250958333333333
Fake_Audios\fake_327.wav,1,fake,file:fake_327,unknown,train,24000,18.33095833333333
Fake_Audios\fake_328.wav,1,fake,file:fake_328,unknown,test,24000,18.610958333333333
Fake_Audios\fake_329.wav,1,fake,file:fake_329,unknown,val,24000,3.84
Fake_Audios\fake_330.wav,1,fake,file:fake_330,unknown,train,32000,9.05546875
Fake_Audios\fake_331.wav,1,fake,file:fake_331,unknown,train,32000,9.66746875
Fake_Audios\fake_332.wav,1,fake,file:fake_332,unknown,train,32000,8.80346875
Fake_Audios\fake_333.wav,1,fake,file:fake_333,unknown,train,32000,11.53946875
Fake_Audios\fake_334.wav,1,fake,file:fake_334,unknown,train,32000,9.66746875
Fake_Audios\fake_335.wav,1,fake,file:fake_335,unknown,train,32000,11.82746875
Fake_Audios\fake_336.wav,1,fake,file:fake_336,unknown,train,24000,24.41733333333333
Fake_Audios\fake_337.wav,1,fake,file:fake_337,unknown,test,24000,19.536
Fake_Audios\fake_338.wav,1,fake,file:fake_338,unknown,train,24000,17.4
Fake_Audios\fake_339.wav,1,fake,file:fake_339,unknown,train,24000,18.48
Fake_Audios\fake_340.wav,1,fake,file:fake_340,unknown,train,24000,18.384
Fake_Audios\fake_341.wav,1,fake,file:fake_341,unknown,val,24000,20.832
Fake_Audios\fake_342.wav,1,fake,file:fake_342,unknown,train,24000,21.264
Fake_Audios\fake_343.wav,1,fake,file:fake_343,unknown,train,24000,23.016
Fake_Audios\fake_344.wav,1,fake,file:fake_344,unknown,train,24000,18.648
Fake_Audios\fake_345.wav,1,fake,file:fake_345,unknown,train,24000,20.952
Fake_Audios\fake_346.wav,1,fake,file:fake_346,unknown,train,24000,18.264
Fake_Audios\fake_347.wav,1,fake,file:fake_347,unknown,train,24000,18.552
Fake_Audios\fake_348.wav,1,fake,file:fake_348,unknown,train,24000,15.84
Fake_Audios\fake_349.wav,1,fake,file:fake_349,unknown,train,24000,17.112
Fake_Audios\fake_350.wav,1,fake,file:fake_350,unknown,train,24000,17.112
Fake_Audios\fake_351.wav,1,fake,file:fake_351,unknown,test,24000,17.832
Fake_Audios\fake_352.wav,1,fake,file:fake_352,unknown,test,24000,18.672
Fake_Audios\fake_353.wav,1,fake,file:fake_353,unknown,val,24000,18.84
Fake_Audios\fake_354.wav,1,fake,file:fake_354,unknown,train,24000,22.536
Fake_Audios\fake_355.wav,1,fake,file:fake_355,unknown,test,24000,19.584
Fake_Audios\fake_356.wav,1,fake,file:fake_356,unknown,train,48000,12.4
Fake_Audios\fake_357.wav,1,fake,file:fake_357,unknown,train,48000,9.2
Fake_Audios\fake_358.wav,1,fake,file:fake_358,unknown,train,48000,9.2
Fake_Audios\fake_359.wav,1,fake,file:fake_359,unknown,train,48000,9.2
Fake_Audios\fake_360.wav,1,fake,file:fake_360,unknown,train,48000,9.2
Fake_Audios\fake_361.wav,1,fake,file:fake_361,unknown,val,48000,9.2
Fake_Audios\fake_362.wav,1,fake,file:fake_362,unknown,train,48000,9.2
Fake_Audios\fake_363.wav,1,fake,file:fake_363,unknown,val,48000,9.2
Fake_Audios\fake_364.wav,1,fake,file:fake_364,unknown,train,48000,9.2
Fake_Audios\fake_365.wav,1,fake,file:fake_365,unknown,test,48000,9.2
Fake_Audios\fake_366.wav,1,fake,file:fake_366,unknown,train,48000,9.2
Fake_Audios\fake_367.wav,1,fake,file:fake_367,unknown,train,48000,12.4
Fake_Audios\fake_368.wav,1,fake,file:fake_368,unknown,test,48000,19.0
Fake_Audios\fake_369.wav,1,fake,file:fake_369,unknown,train,48000,19.0
Fake_Audios\fake_370.wav,1,fake,file:fake_370,unknown,train,48000,15.725
Fake_Audios\fake_371.wav,1,fake,file:fake_371,unknown,train,48000,13.95
Fake_Audios\fake_372.wav,1,fake,file:fake_372,unknown,train,48000,9.15
Fake_Audios\fake_373.wav,1,fake,file:fake_373,unknown,train,48000,9.2
Fake_Audios\fake_374.wav,1,fake,file:fake_374,unknown,train,48000,9.2
Fake_Audios\fake_375.wav,1,fake,file:fake_375,unknown,train,48000,12.4
Fake_Audios\fake_376.wav,1,fake,file:fake_376,unknown,train,22050,10.46934240362812
Fake_Audios\fake_377.wav,1,fake,file:fake_377,unknown,train,24000,10.304208333333332
Fake_Audios\fake_378.wav,1,fake,file:fake_378,unknown,train,24000,10.304208333333332
Fake_Audios\fake_379.wav,1,fake,file:fake_379,unknown,train,24000,10.520833333333334
Fake_Audios\fake_380.wav,1,fake,file:fake_380,unknown,train,24000,7.028125
Fake_Audios\fake_381.wav,1,fake,file:fake_381,unknown,train,24000,9.207833333333332
Fake_Audios\fake_382.wav,1,fake,file:fake_382,unknown,train,24000,5.131916666666666
Fake_Audios\fake_383.wav,1,fake,file:fake_383,unknown,train,24000,7.890708333333333
Fake_Audios\fake_384.wav,1,fake,file:fake_384,unknown,val,24000,7.738208333333334
Fake_Audios\fake_385.wav,1,fake,file:fake_385,unknown,test,24000,10.123083333333334
Fake_Audios\fake_386.wav,1,fake,file:fake_386,unknown,train,24000,6.16575
Fake_Audios\fake_387.wav,1,fake,file:fake_387,unknown,test,24000,8.567833333333333
Fake_Audios\fake_388.wav,1,fake,file:fake_388,unknown,train,24000,15.618083333333333
Fake_Audios\fake_389.wav,1,fake,file:fake_389,unknown,train,24000,10.298666666666668
Fake_Audios\fake_390.wav,1,fake,file:fake_390,unknown,train,24000,9.73925
Fake_Audios\fake_391.wav,1,fake,file:fake_391,unknown,train,24000,7.649666666666667
Fake_Audios\fake_392.wav,1,fake,file:fake_392,unknown,test,24000,8.996791666666667
Fake_Audios\fake_393.wav,1,fake,file:fake_393,unknown,train,24000,9.640333333333333
Fake_Audios\fake_394.wav,1,fake,file:fake_394,unknown,train,24000,9.536541666666666
Fake_Audios\fake_395.wav,1,fake,file:fake_395,unknown,train,24000,9.536541666666666
Fake_Audios\fake_396.wav,1,fake,file:fake_396,unknown,train,24000,11.790083333333332
Fake_Audios\fake_397.wav,1,fake,file:fake_397,unknown,train,24000,8.179166666666667
Fake_Audios\fake_398.wav,1,fake,file:fake_398,unknown,train,24000,9.384958333333334
Fake_Audios\fake_399.wav,1,fake,file:fake_399,unknown,train,24000,12.097291666666669
Fake_Audios\fake_400.wav,1,fake,file:fake_400,unknown,train,24000,9.058
Fake_Audios\fake_401.wav,1,fake,file:fake_401,unknown,train,24000,8.518666666666666
Fake_Audios\fake_402.wav,1,fake,file:fake_402,unknown,val,24000,7.903041666666667
Fake_Audios\fake_403.wav,1,fake,file:fake_403,unknown,train,24000,7.119958333333333
Fake_Audios\fake_404.wav,1,fake,file:fake_404,unknown,train,24000,8.05525
Fake_Audios\fake_405.wav,1,fake,file:fake_405,unknown,train,24000,9.813333333333333
Fake_Audios\fake_406.wav,1,fake,file:fake_406,unknown,train,24000,7.649666666666667
Fake_Audios\fake_407.wav,1,fake,file:fake_407,unknown,test,24000,7.85475
Fake_Audios\fake_408.wav,1,fake,file:fake_408,unknown,train,24000,11.870083333333334
Fake_Audios\fake_409.wav,1,fake,file:fake_409,unknown,train,24000,7.903041666666667
Fake_Audios\fake_410.wav,1,fake,file:fake_410,unknown,train,24000,8.496791666666667
Fake_Audios\fake_411.wav,1,fake,file:fake_411,unknown,test,24000,7.942208333333333
Fake_Audios\fake_412.wav,1,fake,file:fake_412,unknown,train,24000,8.05525
Fake_Audios\fake_413.wav,1,fake,file:fake_413,unknown,train,24000,10.112
Fake_Audios\fake_414.wav,1,fake,file:fake_414,unknown,train,24000,12.195916666666667
Fake_Audios\fake_415.wav,1,fake,file:fake_415,unknown,val,24000,10.112
Fake_Audios\fake_416.wav,1,fake,file:fake_416,unknown,train,44100,6.594467120181406
Fake_Audios\fake_417.wav,1,fake,file:fake_417,unknown,train,44100,7.383945578231293
Fake_Audios\fake_418.wav,1,fake,file:fake_418,unknown,train,44100,21.08371882086168
Fake_Audios\fake_419.wav,1,fake,file:fake_419,unknown,train,44100,17.136326530612244
Fake_Audios\fake_420.wav,1,fake,file:fake_420,unknown,test,44100,18.436643990929703
Fake_Audios\fake_421.wav,1,fake,file:fake_421,unknown,train,44100,16.671927437641724
Fake_Audios\fake_422.wav,1,fake,file:fake_422,unknown,val,44100,13.37469387755102
Fake_Audios\fake_423.wav,1,fake,file:fake_423,unknown,train,44100,13.37469387755102
Fake_Audios\fake_424.wav,1,fake,file:fake_424,unknown,train,44100,10.588299319727891
Fake_Audios\fake_425.wav,1,fake,file:fake_425,unknown,train,44100,10.588299319727891
Fake_Audios\fake_426.wav,1,fake,file:fake_426,unknown,train,44100,19.736961451247165
Fake_Audios\fake_427.wav,1,fake,file:fake_427,unknown,train,44100,11.099138321995463
Fake_Audios\fake_428.wav,1,fake,file:fake_428,unknown,train,44100,21.408798185941045
Fake_Audios\fake_429.wav,1,fake,file:fake_429,unknown,train,44100,18.11156462585034
Fake_Audios\fake_430.wav,1,fake,file:fake_430,unknown,train,44100,18.99392290249433
Fake_Audios\fake_431.wav,1,fake,file:fake_431,unknown,train,44100,16.671927437641724
