path,name,ext,bytes,sr,duration,channels,subtype,label,class,rms,peak,silent_frac
Real_Audios\real_367.wav,real_367.wav,.wav,2723918,48000,14.186666666666667,2,PCM_16,0,real,0.08315201103687286,0.7278381586074829,0.03171875
Real_Audios\real_368.wav,real_368.wav,.wav,3403854,48000,17.728,2,PCM_16,0,real,0.09233061969280243,0.7148815393447876,0.03283333333333333
Real_Audios\real_369.wav,real_369.wav,.wav,1510910,48000,15.737833333333333,1,PCM_16,0,real,0.14057917892932892,0.7674378156661987,0.0067083333333333335
Real_Audios\real_370.wav,real_370.wav,.wav,3625038,48000,18.88,2,PCM_16,0,real,0.08461517840623856,0.7367266416549683,0.0246875
Real_Audios\real_371.wav,real_371.wav,.wav,3575886,48000,18.624,2,PCM_16,0,real,0.09009423851966858,0.6671801805496216,0.03339583333333333
Real_Audios\real_372.wav,real_372.wav,.wav,3747918,48000,19.52,2,PCM_16,0,real,0.10220862925052643,0.6924889087677002,0.02684375
Real_Audios\real_373.wav,real_373.wav,.wav,4014158,48000,20.906666666666666,2,PCM_16,0,real,0.09172143042087555,0.7409703135490417,0.051645833333333335
Real_Audios\real_374.wav,real_374.wav,.wav,3035214,48000,15.808,2,PCM_16,0,real,0.060058463364839554,0.5043870210647583,0.024791666666666667
Real_Audios\real_375.wav,real_375.wav,.wav,4915278,48000,25.6,2,PCM_16,0,real,0.10107851028442383,0.6862869262695312,0.0375625
Real_Audios\real_376.wav,real_376.wav,.wav,2269262,48000,11.818666666666667,2,PCM_16,0,real,0.09422776103019714,0.7014231085777283,0.021572916666666667
Real_Audios\real_377.wav,real_377.wav,.wav,5234766,48000,27.264,2,PCM_16,0,real,0.08417093753814697,0.6673552989959717,0.021989583333333333
Real_Audios\real_378.wav,real_378.wav,.wav,3084366,48000,16.064,2,PCM_16,0,real,0.10596325993537903,0.7472609281539917,0.02671875
Real_Audios\real_379.wav,real_379.wav,.wav,2736206,48000,14.250666666666667,2,PCM_16,0,real,0.10275182127952576,0.7447452545166016,0.023958333333333335
Real_Audios\real_380.wav,real_380.wav,.wav,3371086,48000,17.557333333333332,2,PCM_16,0,real,0.08310350775718689,0.7374587059020996,0.026416666666666668
Real_Audios\real_381.wav,real_381.wav,.wav,1405006,48000,7.317333333333333,2,PCM_16,0,real,0.0990375503897667,0.6783559918403625,0.025395833333333333
Real_Audios\real_382.wav,real_382.wav,.wav,3371086,48000,17.557333333333332,2,PCM_16,0,real,0.08310350775718689,0.7374587059020996,0.026416666666666668
Real_Audios\real_383.wav,real_383.wav,.wav,4067406,48000,21.184,2,PCM_16,0,real,0.06558948755264282,0.4261576235294342,0.03878125
Real_Audios\real_384.wav,real_384.wav,.wav,3534926,48000,18.410666666666668,2,PCM_16,0,real,0.09063726663589478,0.6352823972702026,0.030177083333333334
Real_Audios\real_385.wav,real_385.wav,.wav,3440718,48000,17.92,2,PCM_16,0,real,0.0981127917766571,0.7580362558364868,0.033875
Real_Audios\real_386.wav,real_386.wav,.wav,3461198,48000,18.026666666666667,2,PCM_16,0,real,0.08352568000555038,0.6080834865570068,0.04070833333333333
Real_Audios\real_387.wav,real_387.wav,.wav,3256398,48000,16.96,2,PCM_16,0,real,0.08864027261734009,0.6729815006256104,0.033364583333333336
Real_Audios\real_388.wav,real_388.wav,.wav,4522062,48000,23.552,2,PCM_16,0,real,0.08737973868846893,0.632354736328125,0.04029166666666667
Real_Audios\real_389.wav,real_389.wav,.wav,4014158,48000,20.906666666666666,2,PCM_16,0,real,0.09172143042087555,0.7409703135490417,0.051645833333333335
Real_Audios\real_390.wav,real_390.wav,.wav,2723918,48000,14.186666666666667,2,PCM_16,0,real,0.08315201103687286,0.7278381586074829,0.03171875
Real_Audios\real_391.wav,real_391.wav,.wav,4173902,48000,21.738666666666667,2,PCM_16,0,real,0.10801322013139725,0.8090567588806152,0.028677083333333332
Real_Audios\real_392.wav,real_392.wav,.wav,3616846,48000,18.837333333333333,2,PCM_16,0,real,0.06643232703208923,0.6348243355751038,0.027802083333333335
Real_Audios\real_393.wav,real_393.wav,.wav,3575886,48000,18.624,2,PCM_16,0,real,0.09009423851966858,0.6671801805496216,0.03339583333333333
Real_Audios\real_394.wav,real_394.wav,.wav,3125326,48000,16.277333333333335,2,PCM_16,0,real,0.09207155555486679,0.6485092043876648,0.027614583333333335
Real_Audios\real_395.wav,real_395.wav,.wav,3084366,48000,16.064,2,PCM_16,0,real,0.10596325993537903,0.7472609281539917,0.02671875
Real_Audios\real_396.wav,real_396.wav,.wav,3817550,48000,19.882666666666665,2,PCM_16,0,real,0.08540589362382889,0.7891051769256592,0.024197916666666666
Real_Audios\real_397.wav,real_397.wav,.wav,4915278,48000,25.6,2,PCM_16,0,real,0.10107851028442383,0.6862869262695312,0.0375625
Real_Audios\real_398.wav,real_398.wav,.wav,4079694,48000,21.248,2,PCM_16,0,real,0.079880490899086,0.6615290641784668,0.03475
Real_Audios\real_399.wav,real_399.wav,.wav,3760206,48000,19.584,2,PCM_16,0,real,0.07946749776601791,0.6759994029998779,0.030125
Real_Audios\real_400.wav,real_400.wav,.wav,5283918,48000,27.52,2,PCM_16,0,real,0.07773206382989883,0.7221448421478271,0.0315625
Real_Audios\real_401.wav,real_401.wav,.wav,3403854,48000,17.728,2,PCM_16,0,real,0.09233061969280243,0.7148815393447876,0.03283333333333333
Real_Audios\real_402.wav,real_402.wav,.wav,4190286,48000,21.824,2,PCM_16,0,real,0.10248534381389618,0.7150702476501465,0.031114583333333334
Real_Audios\real_403.wav,real_403.wav,.wav,2523214,48000,13.141333333333334,2,PCM_16,0,real,0.11413464695215225,0.7566049098968506,0.0265
Real_Audios\real_404.wav,real_404.wav,.wav,1232974,48000,6.421333333333333,2,PCM_16,0,real,0.13787437975406647,1.023789882659912,0.0270625
Real_Audios\real_405.wav,real_405.wav,.wav,3969102,48000,20.672,2,PCM_16,0,real,0.17025518417358398,1.090616226196289,0.019770833333333335
Real_Audios\real_406.wav,real_406.wav,.wav,909390,48000,4.736,2,PCM_16,0,real,0.07663979381322861,0.44923919439315796,0.029389252533783782
Real_Audios\real_407.wav,real_407.wav,.wav,843854,48000,4.394666666666667,2,PCM_16,0,real,0.2634303867816925,1.0567169189453125,0.028116333641470526
Real_Audios\real_408.wav,real_408.wav,.wav,1699918,48000,8.853333333333333,2,PCM_16,0,real,0.2391093224287033,1.1605439186096191,0.024666666666666667
Real_Audios\real_409.wav,real_409.wav,.wav,696398,48000,3.6266666666666665,2,PCM_16,0,real,0.24191057682037354,1.1176698207855225,0.036241749530391026
Real_Audios\real_410.wav,real_410.wav,.wav,1134670,48000,5.9093333333333335,2,PCM_16,0,real,0.053770966827869415,0.33487942814826965,0.031126388154415652
Real_Audios\real_411.wav,real_411.wav,.wav,1378430,48000,14.357833333333334,1,PCM_16,0,real,0.13347439467906952,1.000679612159729,0.028802083333333332
Real_Audios\real_412.wav,real_412.wav,.wav,1363070,48000,14.197833333333334,1,PCM_16,0,real,0.11802201718091965,0.9775760173797607,0.029604166666666668
Real_Audios\real_413.wav,real_413.wav,.wav,3440718,48000,17.92,2,PCM_16,0,real,0.0981127917766571,0.7580362558364868,0.033875
Real_Audios\real_414.wav,real_414.wav,.wav,1384190,48000,14.417833333333334,1,PCM_16,0,real,0.12127331644296646,1.0009510517120361,0.0305625
Real_Audios\real_415.wav,real_415.wav,.wav,1338110,48000,13.937833333333334,1,PCM_16,0,real,0.12158834934234619,1.004197597503662,0.030375
Real_Audios\real_416.wav,real_416.wav,.wav,1399550,48000,14.577833333333333,1,PCM_16,0,real,0.12595418095588684,1.0043556690216064,0.028666666666666667
Real_Audios\real_417.wav,real_417.wav,.wav,1514750,48000,15.777833333333334,1,PCM_16,0,real,0.09570565819740295,0.740557849407196,0.029885416666666668
Real_Audios\real_418.wav,real_418.wav,.wav,1530110,48000,15.937833333333334,1,PCM_16,0,real,0.11511184275150299,1.0004024505615234,0.028927083333333332
Real_Audios\real_419.wav,real_419.wav,.wav,1485950,48000,15.477833333333333,1,PCM_16,0,real,0.13804200291633606,1.0027096271514893,0.029114583333333333
Real_Audios\real_420.wav,real_420.wav,.wav,1539710,48000,16.03783333333333,1,PCM_16,0,real,0.1249241828918457,1.002159595489502,0.028989583333333332
Real_Audios\real_421.wav,real_421.wav,.wav,1347710,48000,14.037833333333333,1,PCM_16,0,real,0.11933283507823944,0.9515031576156616,0.030135416666666668
Real_Audios\real_422.wav,real_422.wav,.wav,1631870,48000,16.997833333333332,1,PCM_16,0,real,0.1093195229768753,0.6671433448791504,0.030385416666666668
Real_Audios\real_423.wav,real_423.wav,.wav,1386110,48000,14.437833333333334,1,PCM_16,0,real,0.11268211156129837,1.0006098747253418,0.0296875
Fake_Audios\fake_001.wav,fake_001.wav,.wav,1002830,48000,10.445333333333334,1,PCM_16,1,fake,0.09918958693742752,0.6338633894920349,0.08929166666666667
Fake_Audios\fake_002.wav,fake_002.wav,.wav,167588,8000,10.469375,1,PCM_16,1,fake,0.094691701233387,0.626803994178772,0.09573958333333334
Fake_Audios\fake_003.wav,fake_003.wav,.wav,335096,16000,10.4693125,1,PCM_16,1,fake,0.09557779878377914,0.627960205078125,0.09886458333333334
Fake_Audios\fake_004.wav,fake_004.wav,.wav,501454,24000,10.445333333333334,1,PCM_16,1,fake,0.09714028239250183,0.6210758090019226,0.09016666666666667
Fake_Audios\fake_005.wav,fake_005.wav,.wav,1002830,48000,10.445333333333334,1,PCM_16,1,fake,0.10188747942447662,0.6442745923995972,0.08777083333333334
Fake_Audios\fake_006.wav,fake_006.wav,.wav,1002830,48000,10.445333333333334,1,PCM_16,1,fake,0.10288461297750473,0.6572853922843933,0.08834375
Fake_Audios\fake_007.wav,fake_007.wav,.wav,1005646,48000,10.474666666666666,1,PCM_16,1,fake,0.10198518633842468,0.6587839126586914,0.09213541666666666
Fake_Audios\fake_008.wav,fake_008.wav,.wav,1155726,48000,12.038,1,PCM_16,1,fake,0.10613364726305008,0.6538165211677551,0.057416666666666664
Fake_Audios\fake_009.wav,fake_009.wav,.wav,1219972,44100,13.830997732426304,1,PCM_16,1,fake,0.08532111346721649,0.5439102053642273,0.06723958333333334
Fake_Audios\fake_010.wav,fake_010.wav,.wav,1126194,48000,11.730375,1,PCM_16,1,fake,0.09413724392652512,0.5974724292755127,0.0921875
Fake_Audios\fake_011.wav,fake_011.wav,.wav,737870,48000,7.685333333333333,1,PCM_16,1,fake,0.08996852487325668,0.5607850551605225,0.04896875
Fake_Audios\fake_012.wav,fake_012.wav,.wav,3095644,24000,64.49095833333334,1,PCM_16,1,fake,0.09649992734193802,0.7759606242179871,0.07628125
Fake_Audios\fake_013.wav,fake_013.wav,.wav,1269678,48000,13.225,1,PCM_16,1,fake,0.05389626696705818,0.4273982048034668,0.17559375
Fake_Audios\fake_014.wav,fake_014.wav,.wav,1598014,48000,16.644979166666666,1,PCM_16,1,fake,0.11518371105194092,0.7020992040634155,0.07060416666666666
Fake_Audios\fake_015.wav,fake_015.wav,.wav,2102478,48000,21.9,1,PCM_16,1,fake,0.08521705120801926,0.41307926177978516,0.011270833333333334
Fake_Audios\fake_016.wav,fake_016.wav,.wav,2136078,48000,22.25,1,PCM_16,1,fake,0.08111805468797684,0.5296691656112671,0.16805208333333332
Fake_Audios\fake_017.wav,fake_017.wav,.wav,646444,32000,10.09946875,1,PCM_16,1,fake,0.07829615473747253,0.36913177371025085,0.01590625
Fake_Audios\fake_018.wav,fake_018.wav,.wav,770860,32000,12.04346875,1,PCM_16,1,fake,0.0784304216504097,0.38911741971969604,0.018083333333333333
Fake_Audios\fake_019.wav,fake_019.wav,.wav,706348,32000,11.03546875,1,PCM_16,1,fake,0.10731282085180283,0.9227807521820068,0.013291666666666667
Fake_Audios\fake_020.wav,fake_020.wav,.wav,729388,32000,11.39546875,1,PCM_16,1,fake,0.05139840766787529,0.3548842966556549,0.02025
Fake_Audios\fake_021.wav,fake_021.wav,.wav,740908,32000,11.57546875,1,PCM_16,1,fake,0.04808241128921509,0.3300152122974396,0.02033333333333333
Fake_Audios\fake_022.wav,fake_022.wav,.wav,2593324,32000,40.51946875,1,PCM_16,1,fake,0.053759247064590454,0.3464008569717407,0.018385416666666668
Fake_Audios\fake_023.wav,fake_023.wav,.wav,2685484,32000,41.95946875,1,PCM_16,1,fake,0.05134022980928421,0.34199848771095276,0.017572916666666667
Fake_Audios\fake_024.wav,fake_024.wav,.wav,810028,32000,12.65546875,1,PCM_16,1,fake,0.05087285861372948,0.3203762173652649,0.01946875
Fake_Audios\fake_025.wav,fake_025.wav,.wav,754732,32000,11.79146875,1,PCM_16,1,fake,0.12068143486976624,0.5928588509559631,0.017739583333333333
Fake_Audios\fake_026.wav,fake_026.wav,.wav,844588,32000,13.19546875,1,PCM_16,1,fake,0.05623487010598183,0.44836246967315674,0.019114583333333334
Fake_Audios\fake_027.wav,fake_027.wav,.wav,745516,32000,11.64746875,1,PCM_16,1,fake,0.13318368792533875,0.7440963983535767,0.016208333333333335
Fake_Audios\fake_028.wav,fake_028.wav,.wav,740908,32000,11.57546875,1,PCM_16,1,fake,0.14327731728553772,0.7994589805603027,0.019229166666666665
Fake_Audios\fake_029.wav,fake_029.wav,.wav,796204,32000,12.43946875,1,PCM_16,1,fake,0.07919695973396301,0.664655327796936,0.025125
Fake_Audios\fake_030.wav,fake_030.wav,.wav,819244,32000,12.79946875,1,PCM_16,1,fake,0.08710025995969772,0.5594865083694458,0.024854166666666667
Fake_Audios\fake_031.wav,fake_031.wav,.wav,681004,32000,10.63946875,1,PCM_16,1,fake,0.07670769095420837,0.4277368187904358,0.020583333333333332
Fake_Audios\fake_032.wav,fake_032.wav,.wav,782380,32000,12.22346875,1,PCM_16,1,fake,0.16327255964279175,0.9439289569854736,0.030166666666666668
Fake_Audios\fake_033.wav,fake_033.wav,.wav,738604,32000,11.53946875,1,PCM_16,1,fake,0.18088220059871674,0.9259017109870911,0.015354166666666667
Fake_Audios\fake_034.wav,fake_034.wav,.wav,715564,32000,11.17946875,1,PCM_16,1,fake,0.016570186242461205,0.14778931438922882,0.035416666666666666
Fake_Audios\fake_035.wav,fake_035.wav,.wav,2346796,32000,36.66746875,1,PCM_16,1,fake,0.06420677900314331,0.3772226572036743,0.020604166666666666
Fake_Audios\fake_036.wav,fake_036.wav,.wav,623404,32000,9.73946875,1,PCM_16,1,fake,0.05970370024442673,0.4797835350036621,0.021854166666666668
Fake_Audios\fake_037.wav,fake_037.wav,.wav,952876,32000,14.88746875,1,PCM_16,1,fake,0.13799744844436646,0.9523410201072693,0.0201875
Fake_Audios\fake_038.wav,fake_038.wav,.wav,897580,32000,14.02346875,1,PCM_16,1,fake,0.12603610754013062,0.757556676864624,0.027885416666666666
Fake_Audios\fake_039.wav,fake_039.wav,.wav,780076,32000,12.18746875,1,PCM_16,1,fake,0.13562428951263428,0.820152759552002,0.022239583333333333
Fake_Audios\fake_040.wav,fake_040.wav,.wav,1404460,24000,29.257958333333335,1,PCM_16,1,fake,0.1181521937251091,0.673320472240448,0.058291666666666665
Fake_Audios\fake_041.wav,fake_041.wav,.wav,890478,48000,9.275,1,PCM_16,1,fake,0.1401757448911667,0.6383804082870483,0.09394791666666667
Fake_Audios\fake_042.wav,fake_042.wav,.wav,430248,24000,8.961875,1,PCM_16,1,fake,0.1141713559627533,0.6461701393127441,0.064875
Fake_Audios\fake_043.wav,fake_043.wav,.wav,897678,48000,9.35,1,PCM_16,1,fake,0.10574301332235336,0.515514075756073,0.03590625
Fake_Audios\fake_044.wav,fake_044.wav,.wav,949278,48000,9.8875,1,PCM_16,1,fake,0.14724116027355194,0.6833182573318481,0.08955208333333334
Fake_Audios\fake_045.wav,fake_045.wav,.wav,993678,48000,10.35,1,PCM_16,1,fake,0.10335515439510345,0.6174604892730713,0.049541666666666664
Fake_Audios\fake_046.wav,fake_046.wav,.wav,979278,48000,10.2,1,PCM_16,1,fake,0.08591412007808685,0.4911006987094879,0.029895833333333333
Fake_Audios\fake_047.wav,fake_047.wav,.wav,882078,48000,9.1875,1,PCM_16,1,fake,0.09939578175544739,0.591842770576477,0.06661458333333334
Fake_Audios\fake_048.wav,fake_048.wav,.wav,985278,48000,10.2625,1,PCM_16,1,fake,0.1364459991455078,0.6288583278656006,0.10995833333333334
Fake_Audios\fake_049.wav,fake_049.wav,.wav,421804,24000,8.785958333333333,1,PCM_16,1,fake,0.10033933818340302,0.6126326322555542,0.0441875
Fake_Audios\fake_050.wav,fake_050.wav,.wav,1112478,48000,11.5875,1,PCM_16,1,fake,0.1420316845178604,0.7105963230133057,0.05429166666666667
Fake_Audios\fake_051.wav,fake_051.wav,.wav,871278,48000,9.075,1,PCM_16,1,fake,0.0940679982304573,0.5173253417015076,0.16286458333333334
Fake_Audios\fake_052.wav,fake_052.wav,.wav,426096,24000,8.875375,1,PCM_16,1,fake,0.1204845979809761,0.5889726877212524,0.07394791666666667
Fake_Audios\fake_053.wav,fake_053.wav,.wav,430238,24000,8.961666666666666,1,PCM_16,1,fake,0.11907943338155746,0.7428302764892578,0.058958333333333335
Fake_Audios\fake_054.wav,fake_054.wav,.wav,379878,24000,7.9125,1,PCM_16,1,fake,0.06769582629203796,0.32498133182525635,0.009447916666666667
Fake_Audios\fake_055.wav,fake_055.wav,.wav,424108,24000,8.833958333333333,1,PCM_16,1,fake,0.12430891394615173,0.7264920473098755,0.07396875
Fake_Audios\fake_056.wav,fake_056.wav,.wav,891678,48000,9.2875,1,PCM_16,1,fake,0.1195075735449791,0.606124222278595,0.06304166666666666
Fake_Audios\fake_057.wav,fake_057.wav,.wav,888078,48000,9.25,1,PCM_16,1,fake,0.08643752336502075,0.49802905321121216,0.034104166666666665
Fake_Audios\fake_058.wav,fake_058.wav,.wav,817278,48000,8.5125,1,PCM_16,1,fake,0.08497679978609085,0.5172337889671326,0.038010416666666665
Fake_Audios\fake_059.wav,fake_059.wav,.wav,2775678,48000,28.9125,1,PCM_16,1,fake,0.09383822232484818,0.5241153240203857,0.16559375
Fake_Audios\fake_060.wav,fake_060.wav,.wav,842284,32000,13.15946875,1,PCM_16,1,fake,0.23623880743980408,0.9588717222213745,0.016927083333333332
Fake_Audios\fake_061.wav,fake_061.wav,.wav,754732,32000,11.79146875,1,PCM_16,1,fake,0.14100012183189392,0.8155463933944702,0.019572916666666666
Fake_Audios\fake_062.wav,fake_062.wav,.wav,708652,32000,11.07146875,1,PCM_16,1,fake,0.08555833995342255,0.43696075677871704,0.020083333333333335
Fake_Audios\fake_063.wav,fake_063.wav,.wav,1699278,48000,17.7,1,PCM_16,1,fake,0.052039679139852524,0.5654504299163818,0.19172916666666667
Fake_Audios\fake_064.wav,fake_064.wav,.wav,1824078,48000,19.0,1,PCM_16,1,fake,0.05411595106124878,0.5354905128479004,0.2716875
Fake_Audios\fake_065.wav,fake_065.wav,.wav,780076,32000,12.18746875,1,PCM_16,1,fake,0.11311443895101547,0.9013496041297913,0.02228125
Fake_Audios\fake_066.wav,fake_066.wav,.wav,2121004,32000,33.13946875,1,PCM_16,1,fake,0.04517627879977226,0.37658819556236267,0.020645833333333332
Fake_Audios\fake_067.wav,fake_067.wav,.wav,807724,32000,12.61946875,1,PCM_16,1,fake,0.04870176687836647,0.3728642463684082,0.04022916666666667
Fake_Audios\fake_068.wav,fake_068.wav,.wav,1059678,48000,11.0375,1,PCM_16,1,fake,0.11176533997058868,0.7387205362319946,0.1705
Fake_Audios\fake_069.wav,fake_069.wav,.wav,554190,24000,11.544,1,PCM_16,1,fake,0.13943777978420258,0.6643583178520203,0.023125
Fake_Audios\fake_070.wav,fake_070.wav,.wav,529062,24000,11.0205,1,PCM_16,1,fake,0.06681916117668152,0.6909512281417847,0.12516666666666668
Fake_Audios\fake_071.wav,fake_071.wav,.wav,530470,24000,11.049833333333334,1,PCM_16,1,fake,0.11666491627693176,0.6064149141311646,0.14038541666666668
Fake_Audios\fake_072.wav,fake_072.wav,.wav,645558,24000,13.4475,1,PCM_16,1,fake,0.11300363391637802,0.697848379611969,0.07470833333333333
Fake_Audios\fake_073.wav,fake_073.wav,.wav,494286,24000,10.296,1,PCM_16,1,fake,0.06379936635494232,0.5463151335716248,0.03276041666666667
Fake_Audios\fake_074.wav,fake_074.wav,.wav,569186,24000,11.856416666666666,1,PCM_16,1,fake,0.07335160672664642,0.605595588684082,0.12092708333333334
Fake_Audios\fake_075.wav,fake_075.wav,.wav,767150,24000,15.980666666666666,1,PCM_16,1,fake,0.08525992929935455,0.6461172103881836,0.07241666666666667
Fake_Audios\fake_076.wav,fake_076.wav,.wav,765710,24000,15.950666666666667,1,PCM_16,1,fake,0.08506681025028229,0.6454322934150696,0.07310416666666666
Fake_Audios\fake_077.wav,fake_077.wav,.wav,484308,24000,10.088125,1,PCM_16,1,fake,0.17680177092552185,0.7056385278701782,0.029791666666666668
Fake_Audios\fake_078.wav,fake_078.wav,.wav,474636,24000,9.886625,1,PCM_16,1,fake,0.09820947051048279,0.6912832856178284,0.021427083333333333
Fake_Audios\fake_079.wav,fake_079.wav,.wav,1212558,48000,12.63,1,PCM_16,1,fake,0.11147601157426834,0.7023115158081055,0.07116666666666667
Fake_Audios\fake_080.wav,fake_080.wav,.wav,1212558,48000,12.63,1,PCM_16,1,fake,0.11147601157426834,0.7023115158081055,0.07116666666666667
Fake_Audios\fake_081.wav,fake_081.wav,.wav,507594,24000,10.57325,1,PCM_16,1,fake,0.1106623187661171,0.685936689376831,0.04914583333333333
Fake_Audios\fake_082.wav,fake_082.wav,.wav,589902,24000,12.288,1,PCM_16,1,fake,0.09169543534517288,0.6498751640319824,0.07759375
Fake_Audios\fake_083.wav,fake_083.wav,.wav,568878,24000,11.85,1,PCM_16,1,fake,0.0966479703783989,0.68378746509552,0.0653125
Fake_Audios\fake_084.wav,fake_084.wav,.wav,662572,32000,10.35146875,1,PCM_16,1,fake,0.045307617634534836,0.36241093277931213,0.022583333333333334
Fake_Audios\fake_085.wav,fake_085.wav,.wav,664876,32000,10.38746875,1,PCM_16,1,fake,0.11413776129484177,0.6869796514511108,0.013791666666666667
Fake_Audios\fake_086.wav,fake_086.wav,.wav,770860,32000,12.04346875,1,PCM_16,1,fake,0.12009779363870621,0.760688066482544,0.0208125
Fake_Audios\fake_087.wav,fake_087.wav,.wav,329988,32000,5.15484375,1,PCM_16,1,fake,0.11994010955095291,0.8175172209739685,0.030541477727393972
Fake_Audios\fake_088.wav,fake_088.wav,.wav,318842,32000,4.9806875,1,PCM_16,1,fake,0.08031699806451797,0.5899294018745422,0.01538442233125447
Fake_Audios\fake_089.wav,fake_089.wav,.wav,1885996,32000,29.46746875,1,PCM_16,1,fake,0.16935837268829346,0.9421652555465698,0.019135416666666665
Fake_Audios\fake_090.wav,fake_090.wav,.wav,1856044,32000,28.99946875,1,PCM_16,1,fake,0.0873294323682785,0.5479648113250732,0.02009375
Fake_Audios\fake_091.wav,fake_091.wav,.wav,1738540,32000,27.16346875,1,PCM_16,1,fake,0.11984570324420929,0.6628779172897339,0.014229166666666666
Fake_Audios\fake_092.wav,fake_092.wav,.wav,2579500,32000,40.30346875,1,PCM_16,1,fake,0.13758784532546997,0.9470058679580688,0.0174375
Fake_Audios\fake_093.wav,fake_093.wav,.wav,2692396,32000,42.06746875,1,PCM_16,1,fake,0.1323939859867096,0.9536927938461304,0.018416666666666668
Fake_Audios\fake_094.wav,fake_094.wav,.wav,3275308,32000,51.17546875,1,PCM_16,1,fake,0.011692608706653118,0.22450773417949677,0.022875
Fake_Audios\fake_095.wav,fake_095.wav,.wav,3328300,32000,52.00346875,1,PCM_16,1,fake,0.023555276915431023,0.20381340384483337,0.022927083333333334
Fake_Audios\fake_096.wav,fake_096.wav,.wav,2673964,32000,41.77946875,1,PCM_16,1,fake,0.037402283400297165,0.39802443981170654,0.02025
Fake_Audios\fake_097.wav,fake_097.wav,.wav,2461996,32000,38.46746875,1,PCM_16,1,fake,0.11772610247135162,0.6561094522476196,0.016479166666666666
Fake_Audios\fake_098.wav,fake_098.wav,.wav,3109420,32000,48.58346875,1,PCM_16,1,fake,0.10361088812351227,0.6698090434074402,0.08582291666666667
Fake_Audios\fake_099.wav,fake_099.wav,.wav,3104812,32000,48.51146875,1,PCM_16,1,fake,0.11282363533973694,0.8611285090446472,0.0209375
Fake_Audios\fake_100.wav,fake_100.wav,.wav,1526572,32000,23.85146875,1,PCM_16,1,fake,0.17832471430301666,0.9613608717918396,0.017989583333333333
Fake_Audios\fake_101.wav,fake_101.wav,.wav,2021932,32000,31.59146875,1,PCM_16,1,fake,0.1732187569141388,0.9029022455215454,0.01765625
Fake_Audios\fake_102.wav,fake_102.wav,.wav,2796076,32000,43.68746875,1,PCM_16,1,fake,0.09531164169311523,0.6169027090072632,0.019552083333333335
Fake_Audios\fake_103.wav,fake_103.wav,.wav,5092878,48000,53.05,1,PCM_16,1,fake,0.1110929399728775,0.6119611263275146,0.09847916666666667
Fake_Audios\fake_104.wav,fake_104.wav,.wav,5638878,48000,58.7375,1,PCM_16,1,fake,0.10426577180624008,0.6398806571960449,0.11048958333333334
Fake_Audios\fake_105.wav,fake_105.wav,.wav,3775278,48000,39.325,1,PCM_16,1,fake,0.0909753292798996,0.5834641456604004,0.17955208333333333
Fake_Audios\fake_106.wav,fake_106.wav,.wav,1753878,24000,36.5375,1,PCM_16,1,fake,0.06741821020841599,0.3108515441417694,0.07508333333333334
Fake_Audios\fake_107.wav,fake_107.wav,.wav,4035678,48000,42.0375,1,PCM_16,1,fake,0.09585415571928024,0.563481330871582,0.225625
Fake_Audios\fake_108.wav,fake_108.wav,.wav,4683678,48000,48.7875,1,PCM_16,1,fake,0.1567172110080719,0.6603590250015259,0.0975
Fake_Audios\fake_109.wav,fake_109.wav,.wav,5097678,48000,53.1,1,PCM_16,1,fake,0.08906240016222,0.60709148645401,0.13886458333333335
Fake_Audios\fake_110.wav,fake_110.wav,.wav,2399908,24000,49.99645833333334,1,PCM_16,1,fake,0.11252634227275848,0.5941341519355774,0.14195833333333333
Fake_Audios\fake_111.wav,fake_111.wav,.wav,4519278,48000,47.075,1,PCM_16,1,fake,0.11450091004371643,0.5694409608840942,0.01771875
Fake_Audios\fake_112.wav,fake_112.wav,.wav,4519278,48000,47.075,1,PCM_16,1,fake,0.11450091004371643,0.5694409608840942,0.01771875
Fake_Audios\fake_113.wav,fake_113.wav,.wav,5335278,48000,55.575,1,PCM_16,1,fake,0.08874373883008957,0.6269286870956421,0.042770833333333334
Fake_Audios\fake_114.wav,fake_114.wav,.wav,724780,32000,11.32346875,1,PCM_16,1,fake,0.05153270065784454,0.416673481464386,0.01971875
Fake_Audios\fake_115.wav,fake_115.wav,.wav,564558,44100,6.4,1,PCM_16,1,fake,0.07464292645454407,0.4584590494632721,0.01609375
Fake_Audios\fake_116.wav,fake_116.wav,.wav,589902,44100,6.6873469387755105,1,PCM_16,1,fake,0.10169411450624466,0.7314572334289551,0.023822916666666666
Fake_Audios\fake_117.wav,fake_117.wav,.wav,801870,44100,9.09061224489796,1,PCM_16,1,fake,0.09135060757398605,0.6649490594863892,0.03977083333333333
Fake_Audios\fake_118.wav,fake_118.wav,.wav,843342,44100,9.560816326530611,1,PCM_16,1,fake,0.18432079255580902,0.9104694724082947,0.04745833333333333
Fake_Audios\fake_119.wav,fake_119.wav,.wav,707406,44100,8.019591836734694,1,PCM_16,1,fake,0.11354095488786697,0.7588009238243103,0.023125
Fake_Audios\fake_120.wav,fake_120.wav,.wav,838734,44100,9.508571428571429,1,PCM_16,1,fake,0.106996089220047,0.605923056602478,0.02009375
Fake_Audios\fake_121.wav,fake_121.wav,.wav,785742,44100,8.907755102040817,1,PCM_16,1,fake,0.09875662624835968,0.42973434925079346,0.01596875
